animal_id,animal_subid,animal_area_pkid,animal_shelter_pkid,animal_place,animal_kind,animal_sex,animal_bodytype,animal_color,animal_age,animal_sterilization,animal_bacterin,animal_foundplace,animal_title,animal_status,animal_remark,animal_caption,animal_opendate,animal_closeddate,animal_update,animal_createtime,shelter_name,album_name,album_file,album_base64,album_update,cDate,shelter_address,shelter_tel
1.03072E+13,103071304,2,49,臺北市,狗,M,SMALL,黃,CHILD,F,N,和平東路1段,,OPEN,,,2014/9/10,2999/12/31,2017/7/9 22:31,2014/7/19 18:34,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/1409825318_49_2dfdc764acea56add267bba4e8f995f8.JPG,,,2017-07-09T23:59:39.14,臺北市內湖區潭美街852號,02-87913254;02-87913255
1.06062E+13,1060353,19,79,花蓮縣流浪犬中途之家,狗,M,MEDIUM,棕色,ADULT,T,T,秀林鄉,,OPEN,進場日期：106/06/15 注射：八合一 右後肢已截肢不良於行,990000000209806 106/06/28絕育,2017/6/15,2999/12/31,2017/7/9 22:31,2017/6/15 14:20,花蓮縣流浪犬中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/79/9a48c861b009e710b8983b52ebfd5c4c.JPG,,,2017-07-10T00:03:01.457,花蓮縣吉安鄉南濱路1段599號,038-421452
1.04043E+13,104042914,2,49,臺北市,狗,M,MINI,黑白,CHILD,F,N,木柵河濱公園,,OPEN,,16184,2015/4/30,2999/12/31,2017/7/9 22:31,2015/4/29 16:25,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/1a9518f1539ca2aa9e0c7f6c369d36d6.jpg,,,2017-07-09T23:59:55.623,臺北市內湖區潭美街852號,02-87913254;02-87913255
1.06033E+13,20170331003,6,61,,狗,F,SMALL,花色,CHILD,F,N,大溪區,,OPEN,,,2017/3/31,2999/12/31,2017/7/9 22:31,2017/3/31 16:45,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/a0273a4385d375023dc728ac0c2f33d0.jpg,,,2017-07-10T00:02:31.003,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765
1.06033E+13,20170331004,6,61,,狗,M,MEDIUM,黑,ADULT,N,N,龜山區,,OPEN,,,2017/3/31,2999/12/31,2017/7/9 22:31,2017/3/31 16:45,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/89966cfcf15330d210ee6056c314ad73.jpg,,,2017-07-10T00:02:31.02,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765
1.06033E+13,10602100013,10,91,中途動物醫院,狗,F,MEDIUM,黑色,CHILD,T,N,,,OPEN,我在金生動物醫院開放認養 歡迎來電詢問04-23282369,,2017/3/31,2999/12/31,2017/7/9 22:31,2017/3/31 17:42,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/854f5c46a63b11d6c6966948a46aebc8.png,,,2017-07-10T00:02:31.033,,
1.06033E+13,10603230014,10,91,中途動物醫院,狗,F,MEDIUM,黑色,CHILD,T,N,,,OPEN,我在金生動物醫院開放認養 歡迎來電詢問04-23282369,,2017/3/31,2999/12/31,2017/7/9 22:31,2017/3/31 17:43,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/719f22387b77730d181024d29940d73a.png,,,2017-07-10T00:02:31.063,,
1.06033E+13,10603200009,10,91,中途動物醫院,狗,M,MEDIUM,虎斑,CHILD,T,N,,,OPEN,我在金生動物醫院開放認養 歡迎來電詢問04-23282369,,2017/3/31,2999/12/31,2017/7/9 22:31,2017/3/31 17:44,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/4f9e438ea03f4316686c9bab8ee443c8.png,,,2017-07-10T00:02:31.08,,
1.06033E+13,10603170010,10,67,南屯園區,貓,F,SMALL,其他三花,ADULT,T,N,,,OPEN,,,2017/3/31,2999/12/31,2017/7/9 22:31,2017/3/31 17:49,臺中市動物之家南屯園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/67/9491d6f6b595a7bae47d5852519034eb.png,,,2017-07-10T00:02:31.097,臺中市南屯區中台路601號,04-23850976
1.06033E+13,10603110011,10,67,南屯園區,狗,F,MEDIUM,虎斑,CHILD,T,N,,,OPEN,,,2017/3/31,2999/12/31,2017/7/9 22:31,2017/3/31 17:51,臺中市動物之家南屯園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/67/8513cab09b2956068f78a847b137d5a0.png,,,2017-07-10T00:02:31.11,臺中市南屯區中台路601號,04-23850976
1.06033E+13,106033011,2,49,臺北市,貓,M,MEDIUM,黑白,ADULT,F,N,忠誠路2段207巷,,OPEN,哈囉~我是凱撒，我的個性高傲不易親近，想帶我回家，先多來看看我吧~ ,23436,2017/4/1,2999/12/31,2017/7/9 22:31,2017/3/30 15:44,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/ad6a182b1499769f2bc835ba3da5dace.jpg,,,2017-07-10T00:02:31.16,臺北市內湖區潭美街852號,02-87913254;02-87913255
1.05032E+13,105032407,2,49,臺北市,狗,M,SMALL,棕黑,CHILD,F,N,陽明山小油坑,,OPEN,大家好~我叫小油，可愛的我，正在找一個溫暖的家!給我個機會吧!,19749,2016/4/7,2999/12/31,2017/7/9 22:31,2016/3/24 16:14,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/2c006df0d1b73261dd6f9a492b8cc1d5.jpg,,,2017-07-10T00:00:44.41,臺北市內湖區潭美街852號,02-87913254;02-87913255
1.06012E+13,106011704,2,49,臺北市,狗,M,MEDIUM,黃,ADULT,F,N,知行路293巷,,OPEN,血痢,22810,2017/4/2,2999/12/31,2017/7/9 22:30,2017/1/17 14:45,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/a7ee97206db63078588842509ec4ace1.jpg,,,2017-07-10T00:02:31.36,臺北市內湖區潭美街852號,02-87913254;02-87913255
1.06021E+13,106021011,2,49,臺北市,狗,M,MEDIUM,黃,ADULT,F,N,民權派出所,,OPEN,,23024,2017/4/2,2999/12/31,2017/7/9 22:30,2017/2/10 15:04,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/8ff6ba976945d6f92e56373eda4931c1.jpg,,,2017-07-10T00:02:31.443,臺北市內湖區潭美街852號,02-87913254;02-87913255
1.06031E+13,106031005,2,49,臺北市,貓,M,MEDIUM,虎斑白,ADULT,F,N,士林區東山里,,OPEN,哈囉~我的名字叫喬杉，今天動物之家有開放唷!快來看看我吧!!,23264,2017/4/2,2999/12/31,2017/7/9 22:30,2017/3/10 17:39,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/c9daa537bdf9a003bb71030b3f05cab8.jpg,,,2017-07-10T00:02:31.507,臺北市內湖區潭美街852號,02-87913254;02-87913255
1.06032E+13,106032307,2,49,臺北市,貓,F,MEDIUM,三花,ADULT,F,N,東山路,,OPEN,你們好，我叫王妃。 美麗貴氣的我個性很緊張， 比較不容易親近， 需要回家培養好長一段時間， 你做好準備，願意給我一個機會了嗎， 歡迎你來看我本尊的氣息唷！,23384,2017/4/2,2999/12/31,2017/7/9 22:30,2017/3/23 14:09,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/bd2b52c4b25b22ad2363c2fd3d3f7335.jpg,,,2017-07-10T00:02:31.553,臺北市內湖區潭美街852號,02-87913254;02-87913255
1.0604E+13,A4-1060330005,11,69,彰化縣流浪狗中途之家,狗,M,MEDIUM,米色,ADULT,T,T,和美鎮,,OPEN,106年3月30日進入收容所，飼主送交，即日起開放領養,,2017/4/3,2999/12/31,2017/7/9 22:29,2017/4/3 08:34,彰化縣流浪狗中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/69/1491179572_69_9b8a62b72ebf6e8c50879befcf38294a.png,,,2017-07-10T00:02:31.6,彰化縣員林鎮大峰里阿寶坑426號  請於彰化縣芬園鄉大彰路一段875巷進入,04-8590638
1.06031E+13,106030503,2,49,臺北市,狗,F,MEDIUM,黃,ADULT,F,N,行善路417巷,,OPEN,,23211,2017/4/4,2999/12/31,2017/7/9 22:29,2017/3/6 11:10,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/c96672875d6ced8d65d5965aedaaa47b.jpg,,,2017-07-10T00:02:31.633,臺北市內湖區潭美街852號,02-87913254;02-87913255
1.0604E+13,106040206,2,49,臺北市,狗,F,MEDIUM,虎斑白,ADULT,F,N,民生西路,,OPEN,左前肢肱骨骨折,23468,2017/4/4,2999/12/31,2017/7/9 22:29,2017/4/2 17:24,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/176531625c3b29b4ca55d155de9e7861.jpg,,,2017-07-10T00:02:31.74,臺北市內湖區潭美街852號,02-87913254;02-87913255
1.06011E+13,106011304,2,49,臺北市,狗,M,MEDIUM,黑,ADULT,F,N,興隆路2段275巷1弄,,OPEN,哈囉～ 我叫呆呆 但可不是笨笨的意思喔 可能我樂觀親人的個性 讓人感覺起來有些天然呆吧 我很平易近人 也喜歡跟大家互動 來動物之家時不妨來看看我吧！,22786,2017/4/26,2999/12/31,2017/7/9 22:29,2017/1/13 14:14,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/cc7b173b71ad124c522a162538ef6864.jpg,,,2017-07-10T00:02:39.96,臺北市內湖區潭美街852號,02-87913254;02-87913255
1.06062E+13,20170620011,6,61,,狗,M,MINI,黑,CHILD,F,N,觀音區,,OPEN,,,2017/6/20,2999/12/31,2017/7/9 22:29,2017/6/20 17:16,桃園市動物保護教育園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/61/a351a4cbea365ba566af312c9f22c861.jpg,,,2017-07-10T00:03:02.19,桃園市新屋區永興里大牛欄 117 號,03-4861760 傳真: (03)4861765
1.05031E+13,105030911,2,49,臺北市,狗,M,MEDIUM,棕,ADULT,F,N,菁山路101巷,,OPEN,頭傷,19589,2017/5/24,2999/12/31,2017/7/9 22:29,2016/3/9 15:19,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/5af68378aa1ecb25ef517e80b6089bb5.jpg,,,2017-07-10T00:02:54.003,臺北市內湖區潭美街852號,02-87913254;02-87913255
1.0604E+13,106040102,2,49,臺北市,狗,F,MEDIUM,黑,ADULT,F,N,長泰街179巷,,OPEN,白內障,23471,2017/4/4,2999/12/31,2017/7/9 22:28,2017/4/2 17:29,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/947479ee88a3f8c1d9581ded1626dd44.jpg,,,2017-07-10T00:02:31.85,臺北市內湖區潭美街852號,02-87913254;02-87913255
1.06041E+13,10602230032,10,91,中途動物醫院,狗,F,MEDIUM,黑色,CHILD,T,N,,,OPEN,我在南屯區 大原動物醫院開放認養 歡迎來電詢問04-23891108,,2017/4/5,2999/12/31,2017/7/9 22:28,2017/4/5 09:50,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/3cc4d6ceaa5f4e6ac8583fa3db935306.png,,,2017-07-10T00:02:31.88,,
1.06041E+13,10603230011,10,91,中途動物醫院,狗,F,MEDIUM,黑色,CHILD,T,N,,,OPEN,我在南屯區 長春動物醫院開放認養 歡迎來電詢問04-23826639,,2017/4/5,2999/12/31,2017/7/9 22:28,2017/4/5 13:32,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/d8b58120af4cb733cc83bf6b96423966.png,,,2017-07-10T00:02:31.897,,
1.06041E+13,10603280018,10,91,中途動物醫院,貓,F,SMALL,黑白,ADULT,T,N,,,OPEN,我在豐原區 普羅旺斯動物醫院開放認養 歡迎來電詢問04-25287681,,2017/4/5,2999/12/31,2017/7/9 22:28,2017/4/5 14:08,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/ed65652a389cc3483e9fd6807710cd8d.png,,,2017-07-10T00:02:31.93,,
1.06041E+13,10603280001,10,91,中途動物醫院,貓,F,SMALL,白色,ADULT,T,N,,,OPEN,我在豐原區 普羅旺斯動物醫院開放認養 歡迎來電詢問04-25287681,,2017/4/5,2999/12/31,2017/7/9 22:28,2017/4/5 14:12,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/f2ee3bf8046b1833b27f75246e4ea0f5.png,,,2017-07-10T00:02:31.943,,
1.06041E+13,10603260002,10,91,中途動物醫院,貓,M,SMALL,虎斑,ADULT,T,N,,,OPEN,我在豐原區 普羅旺斯動物醫院開放認養 歡迎來電詢問04-25287681,,2017/4/5,2999/12/31,2017/7/9 22:28,2017/4/5 14:13,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/e789b0bd33ecb5d6bbda5deb7fda81e8.png,,,2017-07-10T00:02:31.96,,
1.06041E+13,1060220,19,79,花蓮縣流浪犬中途之家,狗,F,MEDIUM,黑色,CHILD,T,T,,,OPEN,入場日期: 106/4/5 注射: 八合一 民眾拾獲送交(新城親水公園),990000000210055 106/04/20絕育,2017/4/5,2999/12/31,2017/7/9 22:28,2017/4/5 17:08,花蓮縣流浪犬中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/79/8f16fd52b0b59cd77f73989ff65cbe4b.JPG,,,2017-07-10T00:02:31.977,花蓮縣吉安鄉南濱路1段599號,038-421452
1.06041E+13,1060221,19,79,花蓮縣流浪犬中途之家,狗,F,MEDIUM,黑色,CHILD,T,T,,,OPEN,入場日期: 106/4/5 注射: 八合一 民眾拾獲送交(新城親水公園),990000000210150 106/06/21絕育,2017/4/5,2999/12/31,2017/7/9 22:28,2017/4/5 17:09,花蓮縣流浪犬中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/79/55c11f815fc614802bc39f80a5ae726d.JPG,,,2017-07-10T00:02:32.007,花蓮縣吉安鄉南濱路1段599號,038-421452
1.06063E+13,106-C025D,13,89,佑晟動物醫院,狗,M,MEDIUM,黑色,ADULT,N,N,斗南鎮明昌里,,OPEN,,,2017/6/30,2017/7/12,2017/7/9 22:28,2017/6/30 14:15,雲林縣流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/89/1498807874_89_008ce677d65fe6402ee9161fb84cda8c.JPG,,,2017-07-10T00:03:04.77,雲林縣斗六市雲林路二段517號,"公告動物均安置於代收容動物醫院,請洽該動物醫院或代養場洽詢辦"
1.05091E+13,151201-234,12,70,南投縣公立動物收容所,狗,F,MEDIUM,黃色,ADULT,N,N,,,OPEN,,,2016/9/13,2999/12/31,2017/7/9 22:27,2016/9/13 08:31,南投縣公立動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/70/408fa47d8140a071b1ebd108dda6578b.jpg,,,2017-07-10T00:01:33.8,南投縣南投市嶺興路36之1號,049-2225440
1.04123E+13,10412190015,10,67,南屯園區,貓,M,SMALL,咖啡,ADULT,T,N,,,OPEN,,,2015/12/25,2999/12/31,2017/7/9 22:27,2015/12/25 08:43,臺中市動物之家南屯園區,,http://animal-adoption.coa.gov.tw/uploads/animal_album/67/cf3060a3724a4bd55d10a31778c5cfff.png,,,2017-07-10T00:00:28.047,臺中市南屯區中台路601號,04-23850976
1.04123E+13,104-1122,8,62,新竹市動物收容所,貓,N,SMALL,虎斑,CHILD,F,N,東區,,OPEN,,"   

  ",2015/12/25,2999/12/31,2017/7/9 22:27,2015/12/25 14:12,新竹市動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/62/6d18c3d005b068e7b6bb7b9e0514f870.jpg,,,2017-07-10T00:00:28.08,新竹市南寮里海濱路250號,03-5368329
1.04123E+13,嘉義2015122515,15,71,嘉義市流浪動物收容所,貓,M,BIG,虎斑,ADULT,N,N,義教街,,OPEN,,,2015/12/25,2999/12/31,2017/7/9 22:27,2015/12/25 17:13,嘉義市流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/71/1451034843_71_522184378f635d745c9c4c3ae55b6689.jpg,,,2017-07-10T00:00:28.28,"嘉義市彌陀路101號旁(環保局停車場內)
",05-2168661
1.04123E+13,嘉義2015122516,15,71,嘉義市流浪動物收容所,貓,M,BIG,黃色,ADULT,N,N,義教街,,OPEN,,,2015/12/25,2999/12/31,2017/7/9 22:27,2015/12/25 17:13,嘉義市流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/71/1451034846_71_7011ead82413dcab2ee8bf37fe2d1e61.jpg,,,2017-07-10T00:00:28.327,"嘉義市彌陀路101號旁(環保局停車場內)
",05-2168661
1.04123E+13,嘉義2015122517,15,71,嘉義市流浪動物收容所,貓,M,BIG,虎斑,ADULT,N,N,義教街,,OPEN,,,2015/12/25,2999/12/31,2017/7/9 22:27,2015/12/25 17:13,嘉義市流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/71/1451034848_71_0e4bb9970ea03bed4bc3e936fddb94b3.jpg,,,2017-07-10T00:00:28.343,"嘉義市彌陀路101號旁(環保局停車場內)
",05-2168661
1.04123E+13,10411206011,10,91,中途動物醫院,貓,M,SMALL,虎斑,CHILD,T,N,,,OPEN,,,2015/12/28,2999/12/31,2017/7/9 22:27,2015/12/28 13:22,臺中市中途動物醫院,,http://animal-adoption.coa.gov.tw/uploads/animal_album/91/1477b8c8806214eb5d3e3adfb3e92bdb.png,,,2017-07-10T00:00:29.547,,
1.0501E+13,105-0002,8,62,新竹市動物收容所,貓,M,SMALL,黑,ADULT,F,N,東區,,OPEN,,"   

  ",2016/1/4,2999/12/31,2017/7/9 22:27,2016/1/4 16:47,新竹市動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/62/db92c9311f3e9b2d3e587c59ae943296.jpg,,,2017-07-10T00:00:29.73,新竹市南寮里海濱路250號,03-5368329
1.04011E+13,104-0005,8,62,新竹市動物收容所,貓,N,SMALL,虎斑,CHILD,T,T,北區,,OPEN,,"   

  ",2016/1/5,2999/12/31,2017/7/9 22:26,2015/1/5 13:40,新竹市動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/62/33fb01aceb35f702f98ed01d09703ef4.jpg,,,2017-07-10T00:00:29.887,新竹市南寮里海濱路250號,03-5368329
1.05011E+13,105-0007,8,62,新竹市動物收容所,貓,N,SMALL,虎斑,ADULT,F,N,香山區,,OPEN,,"   

  ",2016/1/5,2999/12/31,2017/7/9 22:26,2016/1/5 17:11,新竹市動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/62/987da38912b7bcc4c5e5fb235e4d6458.jpg,,,2017-07-10T00:00:29.92,新竹市南寮里海濱路250號,03-5368329
1.05011E+13,105-0005,8,62,新竹市動物收容所,貓,N,SMALL,虎斑,CHILD,T,N,北區,,OPEN,,"   

  ",2016/1/5,2999/12/31,2017/7/9 22:26,2016/1/5 17:11,新竹市動物收容所,,,,,2017-07-10T00:00:29.933,新竹市南寮里海濱路250號,03-5368329
1.05011E+13,105-0022,8,62,新竹市動物收容所,貓,N,SMALL,黑,ADULT,F,N,北區,,OPEN,,"   

  ",2016/1/8,2999/12/31,2017/7/9 22:25,2016/1/8 14:00,新竹市動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/62/0e959c84ea8472aebac15aea23dbcf5f.jpg,,,2017-07-10T00:00:30.947,新竹市南寮里海濱路250號,03-5368329
1.05062E+13,105-6-13,21,83,澎湖縣流浪動物收容中心,狗,F,MEDIUM,黃輝,ADULT,F,F,馬公市,,OPEN,民棄養的狗 晶片900108001526710,,2016/6/17,2999/12/31,2017/7/9 22:25,2016/6/17 08:50,澎湖縣流浪動物收容中心,,http://animal-adoption.coa.gov.tw/uploads/animal_album/83/adb61fb5eefe763b7cf577020dcea35b.JPG,,,2017-07-10T00:01:03.36,澎湖縣馬公市烏崁里260號,06-9213559
1.05011E+13,105-0024,8,62,新竹市動物收容所,貓,N,SMALL,花,ADULT,F,N,香山區,,OPEN,,,2016/1/8,2999/12/31,2017/7/9 22:25,2016/1/8 17:28,新竹市動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/62/25d64bd41b7d842ec71b4d135d963964.jpg,,,2017-07-10T00:00:30.963,新竹市南寮里海濱路250號,03-5368329
1.05011E+13,105-0039,8,62,新竹市動物收容所,貓,N,SMALL,虎斑,ADULT,F,N,東區,,OPEN,,"   

  ",2016/1/13,2999/12/31,2017/7/9 22:25,2016/1/13 14:17,新竹市動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/62/cb19a6e93afa2ad9d1cb4ccb16cca756.jpg,,,2017-07-10T00:00:31.493,新竹市南寮里海濱路250號,03-5368329
1.05011E+13,105011105,2,49,臺北市,貓,M,MINI,黃白,CHILD,F,N,新民路,,OPEN,大家好!我的名字叫阿法，我想要溫暖的家，快來認養我吧! ,19070,2016/1/14,2999/12/31,2017/7/9 22:25,2016/1/11 16:18,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/89942cdfa4d7736e3339807814f2e88d.jpg,,,2017-07-10T00:00:31.787,臺北市內湖區潭美街852號,02-87913254;02-87913255
1.06061E+13,外貓13-1060610004,11,69,彰化縣流浪狗中途之家,貓,F,SMALL,虎斑,CHILD,F,F,竹塘鄉,,OPEN,106年6月10日進入收容所，捕捉拾獲地點：竹塘鄉長安村東陽路二段，即日起開放領養,,2017/6/11,2999/12/31,2017/7/9 22:25,2017/6/11 10:10,彰化縣流浪狗中途之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/69/1497146951_69_0cc175b9c0f1b6a831c399e269772661.png,,,2017-07-10T00:03:01.02,彰化縣員林鎮大峰里阿寶坑426號  請於彰化縣芬園鄉大彰路一段875巷進入,04-8590638
1.06052E+13,1.06052E+13,18,77,屏東縣流浪動物收容所,狗,F,SMALL,白色,ADULT,F,N,,,OPEN,,,2017/5/19,2017/7/15,2017/7/9 22:24,2017/5/19 15:50,屏東縣流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/77/7357ceb6da54eec7e4c26c0f20ebdddb.png,,,2017-07-10T00:02:51.33,屏東縣內埔鄉學府路1號(屏東科技大學內),08-7740588#6332；08-7701094
1.05012E+13,105-0066,8,62,新竹市動物收容所,貓,M,SMALL,虎斑,ADULT,F,N,北區,,OPEN,,,2016/1/19,2999/12/31,2017/7/9 22:24,2016/1/19 17:16,新竹市動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/62/7f37d892ce324c1d1ed7ae2e15859831.jpg,,,2017-07-10T00:00:33.177,新竹市南寮里海濱路250號,03-5368329
1.05012E+13,105-0070,8,62,新竹市動物收容所,貓,N,SMALL,花,ADULT,F,N,北區,,OPEN,,"   

  ",2016/1/20,2999/12/31,2017/7/9 22:24,2016/1/20 11:11,新竹市動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/62/2e5bcc070ff17628b10c67e2cc6497ef.jpg,,,2017-07-10T00:00:33.567,新竹市南寮里海濱路250號,03-5368329
1.05012E+13,105-0076,8,62,新竹市動物收容所,貓,N,SMALL,花,ADULT,F,N,北區,,OPEN,,,2016/1/22,2999/12/31,2017/7/9 22:24,2016/1/22 17:06,新竹市動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/62/ce94b58cafb4b3352e9daf922ed02038.jpg,,,2017-07-10T00:00:33.91,新竹市南寮里海濱路250號,03-5368329
1.05012E+13,105012213,2,49,臺北市,貓,F,MEDIUM,黃白,ADULT,F,N,信義路4段,,OPEN,右剪耳,19197,2016/1/26,2999/12/31,2017/7/9 22:24,2016/1/22 15:19,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/5cf55e2e21efdd0087b4531e52bd9742.jpg,,,2017-07-10T00:00:34.44,臺北市內湖區潭美街852號,02-87913254;02-87913255
1.05013E+13,102,8,62,新竹市動物收容所,貓,N,SMALL,虎斑,ADULT,F,N,北區,,OPEN,,"   

  ",2016/1/29,2999/12/31,2017/7/9 22:24,2016/1/29 16:34,新竹市動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/62/54276a09043f3a03f2eb7d7a26782e2f.jpg,,,2017-07-10T00:00:34.627,新竹市南寮里海濱路250號,03-5368329
1.0502E+13,105-0113,8,62,新竹市動物收容所,貓,F,SMALL,虎斑,ADULT,T,N,北區,,OPEN,,"   

  ",2016/2/1,2999/12/31,2017/7/9 22:24,2016/2/1 09:30,新竹市動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/62/c05fa6b9036cc26e5006809f23303652.jpg,,,2017-07-10T00:00:34.64,新竹市南寮里海濱路250號,03-5368329
1.0502E+13,105-0121,8,62,新竹市動物收容所,貓,F,SMALL,虎斑,ADULT,F,N,東區,,OPEN,,"   

  ",2016/2/2,2999/12/31,2017/7/9 22:24,2016/2/2 12:00,新竹市動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/62/cdbe79968c40a10fd513b7d6e0e018c7.jpg,,,2017-07-10T00:00:34.703,新竹市南寮里海濱路250號,03-5368329
1.06052E+13,106-E043D,13,89,斗南代養場,狗,F,SMALL,黑黃,CHILD,N,N,台西鄉台西國小,,OPEN,,,2017/6/1,2999/12/31,2017/7/9 22:24,2017/5/19 13:56,雲林縣流浪動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/89/1495182082_89_abae89f6dd969aee42514d3a7dc557c5.JPG,,,2017-07-10T00:02:56.3,雲林縣斗六市雲林路二段517號,"公告動物均安置於代收容動物醫院,請洽該動物醫院或代養場洽詢辦"
1.05022E+13,105-0135,8,62,新竹市動物收容所,貓,F,SMALL,花,ADULT,F,N,東區,,OPEN,,"   

  ",2016/2/16,2999/12/31,2017/7/9 22:24,2016/2/16 15:19,新竹市動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/62/dfc5afc6a0d2c7ef853428f96c3849b5.jpg,,,2017-07-10T00:00:36.83,新竹市南寮里海濱路250號,03-5368329
1.05022E+13,105-0142,8,62,新竹市動物收容所,貓,N,SMALL,虎斑,ADULT,F,N,東區,,OPEN,,"   

  ",2016/2/17,2999/12/31,2017/7/9 22:23,2016/2/17 13:16,新竹市動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/62/33caf260e8d1bc0f7d0b95414686cfeb.jpg,,,2017-07-10T00:00:37.377,新竹市南寮里海濱路250號,03-5368329
1.05022E+13,105-1043,8,62,新竹市動物收容所,貓,N,SMALL,黑,ADULT,F,N,東區,,OPEN,,"   

  ",2016/2/18,2999/12/31,2017/7/9 22:23,2016/2/18 16:06,新竹市動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/62/72797ca7a905d8dc8a3d76aa97a3366b.jpg,,,2017-07-10T00:00:37.393,新竹市南寮里海濱路250號,03-5368329
1.04123E+13,104123006,2,49,臺北市,貓,F,MEDIUM,黑黃,ADULT,F,N,至善路2段342巷,,OPEN,你好~我的名字叫蓮花，我的個性有些緊張，需要花多一點的時間適應喔!,18911,2016/2/18,2999/12/31,2017/7/9 22:23,2015/12/30 14:44,臺北市動物之家,,http://animal-adoption.coa.gov.tw/uploads/animal_album/49/8d2de4c60a66aa5c7f2e0e5a06f1199e.jpg,,,2017-07-10T00:00:37.503,臺北市內湖區潭美街852號,02-87913254;02-87913255
1.05022E+13,105-0147,8,62,新竹市動物收容所,貓,N,SMALL,虎斑,ADULT,F,N,北區,,OPEN,,"   

  ",2016/2/22,2999/12/31,2017/7/9 22:23,2016/2/22 15:59,新竹市動物收容所,,http://animal-adoption.coa.gov.tw/uploads/animal_album/62/a431dfd51e46fe1dbfda8f60489f0da5.jpg,,,2017-07-10T00:00:37.98,新竹市南寮里海濱路250號,03-5368329
